"Current Procedural Terminology (CPT) codes, descriptions and other data only are copyright 2025 American Medical Association. All rights reserved. 

CPT® is a registered trademark of the American Medical Association.

Applicable FARS/DFARS Restrictions Apply to Government Use. 

Fee schedules, relative value units, conversion factors and/or related components are not assigned by the AMA, are not part of CPT, and the AMA is not recommending their use.  The AMA does not directly or indirectly practice medicine or dispense medical services.  The AMA assumes no liability for the data contained or not contained herein.",,,
"HCPCS/
CPT Code",Practitioner Services MUE Values,MUE Adjudication Indicator,MUE Rationale
88377,5,3 Date of Service Edit: Clinical,Clinical: Data
88380,1,3 Date of Service Edit: Clinical,Clinical: Data
88381,1,3 Date of Service Edit: Clinical,Clinical: CMS Workgroup
88387,2,3 Date of Service Edit: Clinical,Clinical: Data
88399,1,3 Date of Service Edit: Clinical,Clinical: CMS Workgroup
88720,1,3 Date of Service Edit: Clinical,Clinical: Data
88738,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
88740,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
88741,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
88749,1,3 Date of Service Edit: Clinical,Clinical: CMS Workgroup
89049,1,3 Date of Service Edit: Clinical,Nature of Analyte
89050,2,3 Date of Service Edit: Clinical,Clinical: Data
89051,2,3 Date of Service Edit: Clinical,Clinical: Data
89055,2,3 Date of Service Edit: Clinical,Nature of Analyte
89060,2,3 Date of Service Edit: Clinical,Clinical: Data
89125,2,3 Date of Service Edit: Clinical,Clinical: Data
89160,1,3 Date of Service Edit: Clinical,Clinical: Data
89190,1,3 Date of Service Edit: Clinical,Nature of Analyte
89220,2,3 Date of Service Edit: Clinical,Clinical: Data
89230,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
89240,1,3 Date of Service Edit: Clinical,Clinical: CMS Workgroup
89250,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
89251,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
89253,1,3 Date of Service Edit: Clinical,Clinical: Data
89254,1,3 Date of Service Edit: Clinical,Clinical: Data
89255,1,3 Date of Service Edit: Clinical,Clinical: Data
89257,1,3 Date of Service Edit: Clinical,Clinical: Data
89258,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
89259,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
89260,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
89261,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
89264,1,3 Date of Service Edit: Clinical,Clinical: Data
89268,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
89272,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
89280,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
89281,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
89290,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
89291,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
89300,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
89310,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
89320,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
89321,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
89322,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
89325,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
89329,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
89330,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
89331,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
89335,1,3 Date of Service Edit: Clinical,Clinical: Data
89337,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
89342,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
89343,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
89344,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
89346,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
89352,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
89353,1,3 Date of Service Edit: Clinical,Clinical: Data
89354,1,3 Date of Service Edit: Clinical,Clinical: Data
89356,2,3 Date of Service Edit: Clinical,Clinical: Data
89398,1,3 Date of Service Edit: Clinical,Clinical: Data
90281,0,3 Date of Service Edit: Clinical,CMS Policy
90283,0,3 Date of Service Edit: Clinical,CMS Policy
90284,0,3 Date of Service Edit: Clinical,CMS Policy
90287,0,3 Date of Service Edit: Clinical,CMS Policy
90288,0,3 Date of Service Edit: Clinical,CMS Policy
90291,0,3 Date of Service Edit: Clinical,CMS Policy
90296,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90371,10,3 Date of Service Edit: Clinical,Prescribing Information
90375,20,3 Date of Service Edit: Clinical,Prescribing Information
90376,20,3 Date of Service Edit: Clinical,Prescribing Information
90377,20,3 Date of Service Edit: Clinical,Prescribing Information
90378,4,3 Date of Service Edit: Clinical,Prescribing Information
90380,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90381,2,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90384,0,3 Date of Service Edit: Clinical,CMS Policy
90385,1,2 Date of Service Edit: Policy,CMS Policy
90386,0,3 Date of Service Edit: Clinical,CMS Policy
90389,0,3 Date of Service Edit: Clinical,CMS Policy
90393,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90396,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90399,0,3 Date of Service Edit: Clinical,CMS Policy
90460,9,3 Date of Service Edit: Clinical,Clinical: Society Comment
90461,8,3 Date of Service Edit: Clinical,Clinical: Society Comment
90471,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90472,8,3 Date of Service Edit: Clinical,Clinical: Society Comment
90473,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90474,1,3 Date of Service Edit: Clinical,Clinical: Data
90476,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90477,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90480,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90481,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90482,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90483,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90484,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90581,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90584,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90585,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90586,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90587,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90589,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90593,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90611,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90619,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90620,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90621,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90622,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90623,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90624,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90625,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90626,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90627,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90632,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90633,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90634,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90635,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90636,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90637,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90638,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90644,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90647,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90648,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90649,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90650,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90651,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90653,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90655,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90656,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90657,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90658,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90660,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90661,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90662,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90664,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90666,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90667,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90668,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90670,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90671,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90672,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90673,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90674,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90675,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90676,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90677,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90678,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90679,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90680,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90681,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90682,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90683,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90684,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90685,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90686,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90687,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90688,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90689,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90690,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90691,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90694,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90696,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90697,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90698,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90700,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90702,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90707,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90710,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90713,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90714,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90715,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90716,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90717,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90723,0,3 Date of Service Edit: Clinical,CMS Policy
90732,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90733,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90734,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90736,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90738,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90739,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90740,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90743,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90744,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90746,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90747,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90748,0,3 Date of Service Edit: Clinical,CMS Policy
90749,1,3 Date of Service Edit: Clinical,Clinical: CMS Workgroup
90750,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90756,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90758,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90759,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90785,3,3 Date of Service Edit: Clinical,Clinical: CMS Workgroup
90791,1,3 Date of Service Edit: Clinical,Code Descriptor / CPT Instruction
90792,1,3 Date of Service Edit: Clinical,Code Descriptor / CPT Instruction
90832,2,3 Date of Service Edit: Clinical,Clinical: CMS Workgroup
90833,2,3 Date of Service Edit: Clinical,Clinical: CMS Workgroup
90834,2,3 Date of Service Edit: Clinical,Clinical: CMS Workgroup
90836,2,3 Date of Service Edit: Clinical,Clinical: CMS Workgroup
90837,2,3 Date of Service Edit: Clinical,Clinical: CMS Workgroup
90838,2,3 Date of Service Edit: Clinical,Clinical: CMS Workgroup
90839,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90840,3,3 Date of Service Edit: Clinical,Clinical: Data
90845,1,2 Date of Service Edit: Policy,CMS Policy
90846,1,3 Date of Service Edit: Clinical,CMS Policy
90847,1,3 Date of Service Edit: Clinical,CMS Policy
90849,1,3 Date of Service Edit: Clinical,CMS Policy
90853,1,3 Date of Service Edit: Clinical,CMS Policy
90863,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
90865,1,3 Date of Service Edit: Clinical,CMS Policy
90867,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90868,2,3 Date of Service Edit: Clinical,Nature of Service/Procedure
90869,2,3 Date of Service Edit: Clinical,Nature of Service/Procedure
90870,2,3 Date of Service Edit: Clinical,CMS Policy
90875,1,3 Date of Service Edit: Clinical,CMS Policy
90876,0,3 Date of Service Edit: Clinical,CMS Policy
90880,1,3 Date of Service Edit: Clinical,CMS Policy
90882,0,3 Date of Service Edit: Clinical,CMS Policy
90885,0,3 Date of Service Edit: Clinical,CMS Policy
90887,0,3 Date of Service Edit: Clinical,CMS Policy
90889,0,3 Date of Service Edit: Clinical,CMS Policy
90899,1,3 Date of Service Edit: Clinical,Clinical: CMS Workgroup
90901,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
90912,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90913,3,3 Date of Service Edit: Clinical,Clinical: CMS Workgroup
90935,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
90937,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
90940,1,3 Date of Service Edit: Clinical,Clinical: Data
90945,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
90947,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
90951,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90952,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90953,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90954,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90955,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90956,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90957,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90958,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90959,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90960,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90961,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90962,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90963,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90964,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90965,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90966,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90967,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90968,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90969,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90970,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90989,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
90993,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
90997,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
90999,1,3 Date of Service Edit: Clinical,Clinical: CMS Workgroup
91010,1,2 Date of Service Edit: Policy,Anatomic Consideration
91013,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
91020,1,2 Date of Service Edit: Policy,Anatomic Consideration
91022,1,2 Date of Service Edit: Policy,Anatomic Consideration
91030,1,2 Date of Service Edit: Policy,Anatomic Consideration
91034,1,2 Date of Service Edit: Policy,Anatomic Consideration
